date,ad_id,ad_name,platform,cohort,spend_cents,impressions,clicks,conversions,attributed_revenue_cents,observed_roas,baseline_forecast_roas,model_forecast_roas
2026-04-17,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,34231,26308,342,7,51810,1.51354,,
2026-04-18,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,32396,24923,324,6,48847,1.50781,,
2026-04-19,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,28856,22231,289,5,41437,1.435993,,
2026-04-20,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,26973,20769,270,5,38976,1.445001,,
2026-04-21,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,25463,19615,255,5,35638,1.399599,,
2026-04-22,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,29504,22692,295,5,41835,1.417943,,
2026-04-23,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,29798,22923,298,6,46061,1.545775,,
2026-04-24,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,35810,27538,358,8,59556,1.663111,,
2026-04-25,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,33959,26154,340,7,54700,1.610766,,
2026-04-26,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,31091,23923,311,6,47445,1.526004,,
2026-04-27,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,25961,20000,260,5,38439,1.480644,,
2026-04-28,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,25146,19308,251,5,37419,1.48807,,
2026-04-29,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,28423,21846,284,5,40762,1.43412,,
2026-04-30,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,30385,23385,304,6,44853,1.476156,,
2026-05-01,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,32350,24923,324,6,48850,1.510046,,
2026-05-02,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,29753,22923,298,6,43650,1.467079,,
2026-05-03,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,27580,21231,276,5,41159,1.49235,,
2026-05-04,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,24348,18692,243,5,36078,1.481764,,
2026-05-05,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,22459,17308,225,4,30803,1.371521,,
2026-05-06,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,25675,19769,257,5,35711,1.390886,,
2026-05-07,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,27761,21385,278,5,39446,1.420914,,
2026-05-08,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,29238,22462,292,6,44969,1.538033,,
2026-05-09,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,26644,20462,266,5,40900,1.535055,,
2026-05-10,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,24838,19077,248,5,37756,1.52009,,
2026-05-11,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,23055,17769,231,4,31046,1.346606,,
2026-05-12,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,21595,16615,216,4,28232,1.30734,,
2026-05-13,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,23121,17769,231,4,32211,1.393149,,
2026-05-14,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,27876,21462,279,5,42778,1.534582,,
2026-05-15,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,30990,23846,310,6,47334,1.527396,,
2026-05-16,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,32488,25000,325,6,50457,1.553097,,
2026-05-17,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,27015,20769,270,5,37703,1.395632,,
2026-05-18,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,25524,19615,255,5,35569,1.393551,,
2026-05-19,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,26603,20462,266,5,37247,1.400105,,
2026-05-20,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,28035,21538,280,5,40188,1.433494,,
2026-05-21,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,31932,24538,319,6,48564,1.520857,,
2026-05-22,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,34553,26615,346,7,53753,1.555668,,
2026-05-23,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,31923,24538,319,7,52111,1.632397,,
2026-05-24,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,29816,22923,298,6,46772,1.568688,,
2026-05-25,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,28249,21692,282,5,40575,1.436334,,
2026-05-26,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,27000,20769,270,5,39263,1.454185,,
2026-05-27,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,30783,23692,308,6,45346,1.473086,,
2026-05-28,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,30807,23692,308,6,46998,1.525562,,
2026-05-29,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,30732,23615,307,6,49616,1.614474,,
2026-05-30,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,33706,25923,337,7,53849,1.597609,,
2026-05-31,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,29732,22846,297,5,43051,1.447969,,
2026-06-01,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,27235,20923,272,5,38275,1.405361,,
2026-06-02,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,22478,17308,225,4,30444,1.354391,,
2026-06-03,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,24548,18846,245,4,34681,1.412783,,
2026-06-04,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,26305,20231,263,5,40317,1.532674,,
2026-06-05,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,30080,23154,301,6,46802,1.555918,,
2026-06-06,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,27063,20846,271,5,39690,1.466578,,
2026-06-07,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,26204,20154,262,5,38657,1.475233,,
2026-06-08,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,22628,17385,226,4,32506,1.436539,,
2026-06-09,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,20566,15846,206,3,27324,1.328601,,
2026-06-10,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,25570,19692,256,5,36035,1.409269,,
2026-06-11,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,26069,20077,261,5,39421,1.512179,,
2026-06-12,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,29089,22385,291,6,43892,1.508887,,
2026-06-13,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,30709,23615,307,6,45659,1.486828,,
2026-06-14,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,26975,20769,270,5,40932,1.517405,,
2026-06-15,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,25525,19615,255,5,35660,1.397062,,
2026-06-16,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,24751,19077,248,4,33096,1.337158,,
2026-06-17,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,26149,20077,261,5,36224,1.385292,,
2026-06-18,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,29926,23000,299,6,47610,1.590924,,
2026-06-19,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,34900,26846,349,7,56026,1.60533,,
2026-06-20,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,31546,24231,315,6,49714,1.575921,,
2026-06-21,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,29348,22538,293,5,43110,1.468925,,
2026-06-22,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,26927,20692,269,5,36877,1.369518,,
2026-06-23,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,26338,20231,263,5,37150,1.41051,,
2026-06-24,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,32199,24769,322,6,48313,1.50045,,
2026-06-25,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,31230,24000,312,6,47456,1.519565,,
2026-06-26,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,33089,25462,331,6,50752,1.533803,,
2026-06-27,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,34324,26385,343,7,51225,1.492396,,
2026-06-28,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,30359,23385,304,6,47437,1.562535,,
2026-06-29,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,26291,20231,263,5,39201,1.491043,,
2026-06-30,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,25490,19615,255,4,34928,1.370263,,
2026-07-01,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,28428,21846,284,5,40700,1.431687,,
2026-07-02,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,28387,21846,284,5,41633,1.466622,,
2026-07-03,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,29255,22538,293,6,44542,1.522543,,
2026-07-04,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,27899,21462,279,5,41581,1.490412,,
2026-07-05,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,27569,21231,276,5,42824,1.553339,,
2026-07-06,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,23576,18154,236,4,32748,1.38904,,
2026-07-07,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,22273,17154,223,4,31143,1.39824,,
2026-07-08,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,26212,20154,262,5,37158,1.417595,,
2026-07-09,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,26776,20615,268,5,41168,1.537496,,
2026-07-10,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,26918,20692,269,5,41600,1.545434,,
2026-07-11,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,29632,22769,296,6,45942,1.550418,,
2026-07-12,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,25660,19769,257,5,35632,1.38862,,
2026-07-13,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,20967,16154,210,4,30025,1.432012,,
2026-07-14,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,23927,18385,239,4,32084,1.340912,,
2026-07-15,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,26128,20077,261,5,37235,1.4251,,
2026-07-16,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,27631,21231,276,6,43848,1.586913,,
2026-07-17,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,32676,25154,327,6,49848,1.525523,,
2026-07-18,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,30560,23538,306,6,48585,1.589823,,
2026-07-19,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,29380,22615,294,6,44719,1.52209,,
2026-07-20,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,28404,21846,284,5,41729,1.469124,,
2026-07-21,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,25883,19923,259,5,36277,1.401576,,
2026-07-22,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,27477,21154,275,5,40249,1.464825,,
2026-07-23,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,31451,24231,315,6,48572,1.544371,,
2026-07-24,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,34818,26769,348,7,52946,1.52065,,
2026-07-25,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,34876,26846,349,7,53101,1.522566,,
2026-07-26,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,30476,23462,305,6,47479,1.557914,,
2026-07-27,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,28071,21615,281,5,40478,1.441986,,
2026-07-28,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,25056,19308,251,5,36957,1.474976,,
2026-07-29,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,27941,21462,279,6,43630,1.561505,,
2026-07-30,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,30234,23231,302,6,46780,1.547265,,
2026-07-31,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,31247,24000,312,6,47614,1.523794,,
2026-08-01,SYN-TIKT-03,Generated creator concept A,TikTok Ads,development,29606,22769,296,6,44467,1.501959,,
2026-08-02,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,28422,21846,284,5,39376,1.385406,1.491601,1.495308
2026-08-03,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,20800,16000,208,3,26893,1.292933,1.491601,1.390622
2026-08-04,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,23063,17769,231,4,32051,1.389715,1.491601,1.410425
2026-08-05,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,24603,18923,246,5,36972,1.502744,1.491601,1.424359
2026-08-06,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,25341,19462,253,5,37261,1.470384,1.491601,1.434891
2026-08-07,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,30289,23308,303,6,46148,1.523589,1.491601,1.500268
2026-08-08,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,29826,22923,298,5,42108,1.411788,1.491601,1.499453
2026-08-09,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,26294,20231,263,5,38095,1.44881,1.491601,1.455791
2026-08-10,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,23532,18077,235,4,30256,1.285739,1.491601,1.413903
2026-08-11,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,23863,18385,239,4,31514,1.320622,1.491601,1.409858
2026-08-12,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,25285,19462,253,5,37383,1.478465,1.491601,1.424326
2026-08-13,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,28786,22154,288,5,40939,1.422184,1.491601,1.470888
2026-08-14,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,30778,23692,308,6,48265,1.568166,1.491601,1.502962
2026-08-15,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,32790,25231,328,7,53044,1.617688,1.491601,1.533559
2026-08-16,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,29011,22308,290,5,42630,1.469443,1.491601,1.491925
2026-08-17,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,24494,18846,245,5,36062,1.472279,1.491601,1.432594
2026-08-18,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,25603,19692,256,5,35786,1.397727,1.491601,1.441055
2026-08-19,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,26802,20615,268,5,40139,1.497612,1.491601,1.454801
2026-08-20,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,30981,23846,310,6,46405,1.497854,1.491601,1.510251
2026-08-21,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,34015,26154,340,7,55427,1.629487,1.491601,1.554627
2026-08-22,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,36296,27923,363,7,57213,1.576289,1.491601,1.587939
2026-08-23,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,28730,22077,287,6,47209,1.643195,1.491601,1.504748
2026-08-24,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,27452,21154,275,5,39376,1.434358,1.491601,1.484842
2026-08-25,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,25814,19846,258,5,38995,1.510614,1.491601,1.458184
2026-08-26,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,28648,22000,286,5,40435,1.411442,1.491601,1.48982
2026-08-27,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,30819,23692,308,6,49663,1.611441,1.491601,1.518909
2026-08-28,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,34005,26154,340,7,52154,1.533716,1.491601,1.56237
2026-08-29,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,29839,22923,298,6,47806,1.602131,1.491601,1.520655
2026-08-30,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,30105,23154,301,6,45061,1.496795,1.491601,1.522653
2026-08-31,SYN-TIKT-03,Generated creator concept A,TikTok Ads,holdout,24731,19000,247,4,34293,1.38664,1.491601,1.449803
2026-01-04,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,23912,16429,230,5,39097,1.635037,,
2026-01-05,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,20769,14286,200,4,31758,1.529106,,
2026-01-06,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,21488,14786,207,4,33692,1.567945,,
2026-01-07,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,22277,15286,214,4,36254,1.627418,,
2026-01-08,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,24277,16643,233,5,42220,1.739095,,
2026-01-09,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,26296,18071,253,5,44305,1.684857,,
2026-01-10,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,27880,19143,268,6,46058,1.652009,,
2026-01-11,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,21621,14857,208,4,33628,1.55534,,
2026-01-12,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,20388,14000,196,4,30763,1.508878,,
2026-01-13,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,20219,13857,194,4,32093,1.587269,,
2026-01-14,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,23792,16357,229,5,38230,1.606843,,
2026-01-15,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,24941,17143,240,5,42000,1.683974,,
2026-01-16,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,29843,20500,287,7,54819,1.836913,,
2026-01-17,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,25099,17214,241,5,42885,1.708634,,
2026-01-18,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,27185,18643,261,5,42670,1.569616,,
2026-01-19,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,20901,14357,201,4,33020,1.579829,,
2026-01-20,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,24468,16786,235,5,40924,1.672552,,
2026-01-21,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,24928,17143,240,5,42010,1.685254,,
2026-01-22,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,28571,19643,275,6,50335,1.761751,,
2026-01-23,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,30427,20929,293,7,56089,1.843396,,
2026-01-24,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,29331,20143,282,6,50322,1.715659,,
2026-01-25,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,27541,18929,265,6,47433,1.722269,,
2026-01-26,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,23221,15929,223,5,39066,1.682356,,
2026-01-27,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,25123,17286,242,5,39925,1.589181,,
2026-01-28,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,26523,18214,255,6,45082,1.699732,,
2026-01-29,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,27294,18714,262,6,46365,1.698725,,
2026-01-30,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,29256,20071,281,7,54188,1.852201,,
2026-01-31,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,27680,19000,266,6,46839,1.69216,,
2026-02-01,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,23766,16357,229,5,39328,1.654801,,
2026-02-02,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,20396,14000,196,4,32617,1.599186,,
2026-02-03,SYN-TIKT-04,Generated creator concept B,TikTok Ads,development,20958,14429,202,4,31983,1.526052,,
