account_id,cohort,tenure_months,usage_change_90d,communication_gap_days,billing_change,delivered_performance_index,support_contacts_90d,monthly_revenue,churned_120d,lead_time_days,model_probability
SYN-04176,holdout,73,-0.0236,24,0,0.8227,0,1811.29,0,0,0.087316
SYN-04177,holdout,42,0.3735,55,0,0.9199,0,424.82,0,0,0.082235
SYN-04178,holdout,24,-0.1098,68,0,0.6823,0,1954.53,1,72,0.226019
SYN-04179,holdout,78,0.1955,32,0,0.7822,0,2245.62,0,0,0.07318
SYN-04180,holdout,13,-0.4258,19,0,0.9885,5,1571.07,0,0,0.207276
SYN-04181,holdout,40,-0.2516,6,0,0.8618,1,5875.6,0,0,0.104579
SYN-04182,holdout,70,0.1763,35,0,0.704,2,442.2,0,0,0.101997
SYN-04183,holdout,41,-0.0889,40,0,0.7807,5,496.05,0,0,0.192412
SYN-04184,holdout,80,0.075,39,0,1.0118,1,1388.31,0,0,0.082437
SYN-04185,holdout,45,0.0555,23,0,0.9814,0,1865.09,0,0,0.075417
SYN-04186,holdout,7,0.0608,1,0,1.1543,1,397.23,0,0,0.061177
SYN-04187,holdout,22,0.2236,1,0,0.6399,5,1119.21,0,0,0.096812
SYN-04188,holdout,49,0.0822,17,0,0.8375,0,1071.77,0,0,0.076135
SYN-04189,holdout,29,-0.1875,28,0,0.9961,1,632.58,0,0,0.126817
SYN-04190,holdout,10,-0.2439,1,0,0.8527,0,2898.37,0,0,0.107348
SYN-04191,holdout,59,-0.3027,19,0,0.8658,0,1584.41,0,0,0.120317
SYN-04192,holdout,23,0.2629,2,0,0.7279,3,978.41,0,0,0.074622
SYN-04193,holdout,35,-0.1614,36,1,1.0003,4,515.49,0,0,0.284564
SYN-04194,holdout,12,-0.3191,44,0,0.9919,0,1052.88,0,0,0.180953
SYN-04195,holdout,83,0.0795,1,0,0.9848,0,4856.06,0,0,0.044066
SYN-04196,holdout,16,0.1211,37,0,1.1361,0,831.15,0,0,0.082695
SYN-04197,holdout,80,-0.1389,40,1,0.7117,1,727.51,0,0,0.259498
SYN-04198,holdout,58,-0.1236,22,0,0.7612,3,5101.81,0,0,0.127724
SYN-04199,holdout,40,-0.1263,32,0,1.0658,3,9391.36,0,0,0.113516
SYN-04200,holdout,63,-0.136,49,0,0.7851,6,1395.22,0,0,0.217979
SYN-04201,holdout,53,0.312,5,0,1.0984,1,2968.79,0,0,0.038094
SYN-04202,holdout,7,0.1242,68,0,0.7141,0,2022.73,1,62,0.178587
SYN-04203,holdout,28,-0.2918,49,0,1.0564,1,2918.86,1,31,0.172984
SYN-04204,holdout,57,-0.2449,38,0,0.9475,0,1041.64,0,0,0.134299
SYN-04205,holdout,39,-0.2663,56,0,0.8267,4,3421.06,0,0,0.249225
SYN-04206,holdout,43,0.0153,21,0,1.2038,3,2958.82,0,0,0.077709
SYN-04207,holdout,12,-0.1673,47,0,0.8679,1,973.52,0,0,0.184333
SYN-04208,holdout,69,-0.0724,1,1,0.8867,0,1255.04,0,0,0.128684
SYN-04209,holdout,81,0.0136,45,0,0.8125,1,1601.76,0,0,0.114506
SYN-04210,holdout,53,0.75,45,0,0.8668,1,902.49,0,0,0.046059
SYN-04211,holdout,52,0.4539,15,1,0.9295,0,549.41,0,0,0.080915
SYN-04212,holdout,82,0.4105,51,0,0.9976,1,1427.8,0,0,0.061826
SYN-04213,holdout,19,0.151,26,0,0.9209,0,2108.46,0,0,0.081057
SYN-04214,holdout,38,-0.0574,3,0,1.0605,0,1861.31,0,0,0.064384
SYN-04215,holdout,74,-0.2113,28,0,0.8836,2,1682.72,0,0,0.127103
SYN-04216,holdout,66,0.046,36,0,0.9719,1,301.78,0,0,0.091788
SYN-04217,holdout,52,-0.0317,29,0,0.7022,0,1866.93,0,0,0.114043
SYN-04218,holdout,83,-0.4221,49,0,0.8029,1,4133.22,1,82,0.199009
SYN-04219,holdout,32,-0.0067,77,0,0.6527,1,2306.01,0,0,0.233807
SYN-04220,holdout,79,-0.0796,1,0,0.8563,2,1976.38,0,0,0.075426
SYN-04221,holdout,42,0.0279,12,0,0.9474,2,2151.58,0,0,0.080995
SYN-04222,holdout,52,-0.2181,5,0,0.7748,0,1992.52,0,0,0.099926
SYN-04223,holdout,50,0.1259,47,0,0.9985,3,740.08,0,0,0.113314
SYN-04224,holdout,38,-0.3132,5,1,1.0643,2,4038.93,0,0,0.193316
SYN-04225,holdout,5,-0.0541,52,0,0.8025,1,658.11,0,0,0.185609
SYN-04226,holdout,62,0.3583,1,0,0.7896,1,3974.72,0,0,0.042911
SYN-04227,holdout,78,0.0974,1,0,1.0922,1,2255.95,0,0,0.044297
SYN-04228,holdout,31,-0.5014,4,0,0.9194,1,531.93,0,0,0.147923
SYN-04229,holdout,4,-0.0712,25,1,0.8387,3,1056.21,0,0,0.269778
SYN-04230,holdout,78,0.3779,53,0,0.9299,3,430.21,0,0,0.08383
SYN-04231,holdout,72,0.3913,2,0,0.9827,2,801.84,0,0,0.037299
SYN-04232,holdout,39,-0.5251,39,0,0.9481,0,709.79,0,0,0.204763
SYN-04233,holdout,7,-0.0152,27,1,1.0323,6,1563.28,0,0,0.262902
SYN-04234,holdout,30,0.063,50,0,0.7234,1,278.95,0,0,0.153539
SYN-04235,holdout,47,0.1836,44,0,0.8315,0,2087.23,0,0,0.094919
SYN-04236,holdout,83,0.141,1,0,0.9187,2,3732.86,0,0,0.050604
SYN-04237,holdout,15,-0.5974,1,0,1.0822,0,757.15,0,0,0.139141
SYN-04238,holdout,38,0.042,46,0,1.1228,7,1921.19,0,0,0.150597
SYN-04239,holdout,10,0.2343,31,0,1.0965,0,1168.51,0,0,0.069423
SYN-04240,holdout,30,0.6198,19,0,0.8163,0,1290.42,0,0,0.041334
SYN-04241,holdout,47,-0.0888,1,0,0.9549,0,2097.28,0,0,0.069166
SYN-04242,holdout,30,0.1038,82,0,0.5608,0,1534.27,0,0,0.224282
SYN-04243,holdout,52,0.0144,45,0,0.8998,0,709.53,0,0,0.112575
SYN-04244,holdout,41,0.5525,8,0,1.2041,0,444.39,0,0,0.025987
SYN-04245,holdout,19,0.0034,21,0,0.8915,3,1672.27,0,0,0.116979
SYN-04246,holdout,79,0.0264,6,0,1.0794,1,725.78,1,120,0.053867
SYN-04247,holdout,48,0.2047,19,0,1.0686,3,1100.15,0,0,0.06664
SYN-04248,holdout,79,0.0635,28,0,0.8305,4,1980.08,0,0,0.104561
SYN-04249,holdout,15,0.2836,21,0,0.9445,1,573.96,0,0,0.069227
SYN-04250,holdout,79,-0.0611,42,0,0.9498,0,838.84,0,0,0.102322
SYN-04251,holdout,51,0.1267,20,0,0.8253,0,1665.32,0,0,0.074248
SYN-04252,holdout,36,-0.5516,1,0,0.9591,0,1118.51,0,0,0.133783
SYN-04253,holdout,32,-0.3462,23,1,1.0429,0,285.14,0,0,0.236645
SYN-04254,holdout,67,-0.36,1,1,0.9508,1,1926.39,0,0,0.184973
SYN-04255,holdout,66,0.034,40,0,1.0781,0,1916.37,0,0,0.081521
SYN-04256,holdout,15,-0.2173,33,0,0.8812,0,1763.91,0,0,0.150506
SYN-04257,holdout,62,0.4514,24,1,0.9772,0,1976.76,0,0,0.082393
SYN-04258,holdout,58,-0.2027,51,0,1.0439,2,1063.86,0,0,0.156419
SYN-04259,holdout,75,-0.329,25,0,0.9372,1,2637.07,0,0,0.1249
SYN-04260,holdout,16,0.0514,35,1,1.1442,0,864.63,0,0,0.166371
SYN-04261,holdout,19,0.2271,19,0,1.0528,0,1626.26,0,0,0.059408
SYN-04262,holdout,12,0.2982,21,0,0.6108,5,2302.01,0,0,0.119483
SYN-04263,holdout,26,-0.0926,39,0,0.6989,0,2223.63,0,0,0.154164
SYN-04264,holdout,60,0.2669,49,0,1.0167,1,1546.38,0,0,0.078636
SYN-04265,holdout,83,-0.1862,23,0,0.8905,0,1184.24,0,0,0.09726
SYN-04266,holdout,13,0.0569,1,1,0.9949,0,2550.95,1,116,0.12213
SYN-04267,holdout,37,-0.4804,7,1,0.9474,1,1167.06,0,0,0.255115
SYN-04268,holdout,83,0.3737,40,0,0.8907,0,2219.45,0,0,0.056697
SYN-04269,holdout,51,-0.6035,33,0,0.7471,3,1956.4,0,0,0.273949
SYN-04270,holdout,9,-0.1285,1,1,0.9852,1,568.95,0,0,0.172181
SYN-04271,holdout,40,-0.0923,8,1,1.0885,0,1262.66,1,59,0.135775
SYN-04272,holdout,54,-0.2463,11,0,0.9298,1,2269.21,0,0,0.103364
SYN-04273,holdout,5,-0.0628,27,1,1.0093,0,1287.7,0,0,0.200318
SYN-04274,holdout,52,0.461,10,0,1.0312,1,797.8,0,0,0.036601
SYN-04275,holdout,73,0.2261,49,0,1.0069,1,2457.19,0,0,0.078392
SYN-04276,holdout,14,-0.2152,39,0,1.0028,10,604.81,0,0,0.272483
SYN-04277,holdout,53,-0.0193,15,0,0.9643,5,680.87,0,0,0.105942
SYN-04278,holdout,79,0.0961,11,0,0.8216,0,1457.31,0,0,0.061321
SYN-04279,holdout,24,0.4155,49,0,1.0611,0,904.23,0,0,0.067588
SYN-04280,holdout,28,0.0004,39,0,0.7769,2,2265.31,0,0,0.145419
SYN-04281,holdout,63,0.0213,42,1,0.7079,0,2211.35,0,0,0.219303
SYN-04282,holdout,55,-0.7491,7,0,1.2482,1,4103.28,0,0,0.137805
SYN-04283,holdout,58,-0.3474,13,0,0.8989,0,1728.39,0,0,0.114965
SYN-04284,holdout,3,-0.4024,47,1,0.9396,2,975.66,1,23,0.408825
SYN-04285,holdout,3,0.0836,29,0,0.8537,0,779.84,0,0,0.106317
SYN-04286,holdout,63,0.0749,43,0,0.8809,3,1428.89,0,0,0.119847
SYN-04287,holdout,47,-0.0551,2,0,0.8809,1,744.02,1,76,0.078358
SYN-04288,holdout,76,0.0977,22,0,1.0438,1,552.16,0,0,0.063672
SYN-04289,holdout,67,0.4974,23,1,0.8147,0,4559.37,0,0,0.083789
SYN-04290,holdout,65,-0.2419,7,0,0.8632,4,2581.49,0,0,0.120897
SYN-04291,holdout,16,-0.3345,42,1,0.9789,1,564.66,1,53,0.330228
SYN-04292,holdout,12,-0.2786,15,1,0.9077,1,1643.63,1,80,0.248965
SYN-04293,holdout,48,0.1957,24,0,1.1361,1,850.47,0,0,0.058955
SYN-04294,holdout,60,-0.4155,9,0,0.678,0,2297.05,0,0,0.14192
SYN-04295,holdout,22,-0.3192,1,0,0.9914,3,2368.8,0,0,0.123148
SYN-04296,holdout,78,-0.3386,1,0,0.9197,2,439.58,0,0,0.102872
SYN-04297,holdout,62,0.3102,21,0,1.0718,0,804.23,0,0,0.044994
SYN-04298,holdout,83,-0.5576,1,0,1.0414,1,2292.66,0,0,0.109672
SYN-04299,holdout,51,0.6837,7,1,0.9756,4,888.31,0,0,0.067936
SYN-04300,holdout,6,0.1134,13,0,0.9174,0,1350.93,0,0,0.076775
SYN-04301,holdout,2,-0.1797,23,0,0.9618,0,1861.08,0,0,0.124437
SYN-04302,holdout,25,-0.1274,34,0,1.1299,2,296.16,0,0,0.123166
SYN-04303,holdout,22,0.2125,21,0,0.8468,0,1252.43,1,129,0.07466
SYN-04304,holdout,37,-0.0333,14,0,0.7942,5,912.65,0,0,0.131211
SYN-04305,holdout,14,0.0086,10,0,0.9233,0,1539.47,0,0,0.081451
SYN-04306,holdout,40,-0.2339,19,0,1.0744,1,1723.94,0,0,0.105796
SYN-04307,holdout,79,-0.0108,16,1,1.0203,0,3009.84,0,0,0.120341
SYN-04308,holdout,15,-0.2519,1,0,0.5807,1,1097.94,0,0,0.147016
SYN-04309,holdout,72,-0.2263,24,0,1.05,3,499.03,0,0,0.11674
SYN-04310,holdout,66,0.3991,58,0,1.0116,4,921.35,0,0,0.090518
SYN-04311,holdout,67,0.2866,32,0,0.8477,1,6331.91,0,0,0.06479
SYN-04312,holdout,78,0.2659,19,0,1.1893,0,2405.41,0,0,0.037997
SYN-04313,holdout,83,-0.1194,6,0,1.0616,7,2800.73,0,0,0.097336
SYN-04314,holdout,40,0.2536,31,0,1.25,0,528.58,0,0,0.052089
SYN-04315,holdout,80,0.2373,1,1,1.0312,2,876.03,0,0,0.083475
SYN-04316,holdout,52,0.0572,46,0,1.1879,5,1180.94,0,0,0.116968
SYN-04317,holdout,15,-0.1957,29,0,1.0098,0,2524.92,0,0,0.123735
SYN-04318,holdout,58,0.4011,28,0,0.7513,2,1948.94,0,0,0.068078
SYN-04319,holdout,56,0.4479,29,0,0.7763,1,4480.11,0,0,0.057362
SYN-04320,holdout,17,-0.1556,10,0,0.7615,0,2438.99,0,0,0.113863
SYN-04321,holdout,53,-0.1443,38,0,0.861,0,6639.13,0,0,0.120405
SYN-04322,holdout,11,0.0115,46,0,0.9185,0,547.82,0,0,0.132787
SYN-04323,holdout,59,0.4201,1,0,0.6825,0,1175.06,0,0,0.042679
SYN-04324,holdout,8,-0.0382,1,0,1.0493,0,1208.33,0,0,0.070669
SYN-04325,holdout,25,0.1144,22,0,0.7361,2,3042.38,0,0,0.105411
SYN-04326,holdout,80,-0.3685,1,0,0.7818,0,3213.13,0,0,0.100745
SYN-04327,holdout,20,0.2759,54,0,0.7876,0,2884.22,0,0,0.109938
SYN-04328,holdout,8,0.3388,22,0,0.8329,1,3166.85,0,0,0.071706
SYN-04329,holdout,19,-0.0171,70,0,1.0542,1,908.44,0,0,0.169545
SYN-04330,holdout,75,-0.2108,2,0,0.8922,8,1187.13,0,0,0.136009
SYN-04331,holdout,6,0.0216,49,1,0.8719,0,1765.22,0,0,0.256052
SYN-04332,holdout,4,-0.4585,7,0,1.0279,1,5861.52,0,0,0.137858
SYN-04333,holdout,43,-0.7801,6,0,0.7776,0,957.3,1,63,0.211663
SYN-04334,holdout,57,-0.0494,13,0,0.9602,1,2588.07,0,0,0.078297
SYN-04335,holdout,34,0.4781,49,0,0.7764,0,2583.0,0,0,0.075538
SYN-04336,holdout,62,-0.1216,29,0,1.1005,2,1675.01,0,0,0.099573
SYN-04337,holdout,63,-0.5878,10,0,1.1203,2,1423.55,0,0,0.139575
SYN-04338,holdout,65,-0.1807,28,0,0.9179,1,1201.09,0,0,0.115724
SYN-04339,holdout,64,-0.4411,19,0,1.0694,0,6284.63,0,0,0.110962
SYN-04340,holdout,60,-0.1497,37,0,0.9287,0,415.99,0,0,0.119003
SYN-04341,holdout,11,0.1306,8,0,0.6553,0,792.36,0,0,0.087868
SYN-04342,holdout,16,0.1754,30,0,0.9079,0,2951.89,0,0,0.083785
SYN-04343,holdout,36,-0.2191,67,0,0.9884,5,1882.72,0,0,0.257358
SYN-04344,holdout,29,0.1818,17,0,0.9908,0,581.95,0,0,0.063334
SYN-04345,holdout,62,0.2401,27,0,0.7721,2,1000.61,0,0,0.081507
SYN-04346,holdout,78,0.3296,21,0,0.8616,3,2107.79,0,0,0.060725
SYN-04347,holdout,49,-0.2826,11,0,0.6568,0,1718.86,0,0,0.131894
SYN-04348,holdout,40,0.0507,27,1,0.9879,0,853.1,0,0,0.1571
SYN-04349,holdout,72,-0.0943,28,1,1.0621,1,547.49,0,0,0.16905
SYN-04350,holdout,53,0.131,47,0,0.6423,4,643.01,0,0,0.161175
SYN-04351,holdout,38,-0.1017,21,1,0.8245,0,1177.21,0,0,0.20104
SYN-04352,holdout,28,-0.2326,2,0,0.7109,0,2706.07,0,0,0.113137
SYN-04353,holdout,35,-0.5532,48,0,0.7902,6,921.2,0,0,0.364061
SYN-04354,holdout,21,-0.3458,43,1,0.7414,0,447.89,0,0,0.36829
SYN-04355,holdout,50,-0.1253,38,0,1.1394,0,5976.2,0,0,0.093877
SYN-04356,holdout,40,-0.2063,48,0,1.2148,1,3072.86,1,54,0.128334
SYN-04357,holdout,69,0.0206,77,0,0.7207,0,1595.68,0,0,0.178419
SYN-04358,holdout,59,-0.111,31,0,1.0753,0,2936.81,0,0,0.089365
SYN-04359,holdout,20,0.1058,13,0,0.9916,0,5868.95,1,137,0.064225
SYN-04360,holdout,31,0.2541,2,1,0.6986,0,483.5,0,0,0.118856
SYN-04361,holdout,64,0.1838,20,0,0.8014,0,3210.18,1,122,0.065129
SYN-04362,holdout,23,0.0096,31,0,0.9149,0,972.3,0,0,0.104655
SYN-04363,holdout,77,-0.0198,42,0,0.861,0,3295.72,0,0,0.102358
SYN-04364,holdout,20,0.1063,15,0,0.9478,1,6363.19,0,0,0.073192
SYN-04365,holdout,54,0.2467,45,0,0.7502,2,1172.66,0,0,0.107409
SYN-04366,holdout,35,-0.1956,35,0,1.0103,0,332.66,0,0,0.12673
SYN-04367,holdout,73,-0.5328,25,0,1.0902,0,1402.47,1,70,0.135746
SYN-04368,holdout,14,-0.1136,50,0,0.8928,2,3390.47,1,88,0.180214
SYN-04369,holdout,21,0.2613,32,1,0.759,1,2695.7,0,0,0.174684
SYN-04370,holdout,43,-0.3671,27,0,0.865,0,397.52,0,0,0.155742
SYN-04371,holdout,36,0.1278,26,0,0.9338,3,1968.4,0,0,0.095089
SYN-04372,holdout,62,-0.3873,15,0,0.4574,0,1189.88,1,60,0.178078
SYN-04373,holdout,12,-0.1538,6,0,0.8121,1,942.31,0,0,0.114972
SYN-04374,holdout,10,-0.4703,22,0,0.6622,2,574.33,0,0,0.247335
SYN-04375,holdout,5,0.2673,29,0,1.0941,0,644.94,0,0,0.066638
SYN-04376,holdout,10,0.1101,1,0,0.9164,0,1012.87,0,0,0.064958
SYN-04377,holdout,19,0.5192,40,0,1.0655,0,787.85,0,0,0.05294
SYN-04378,holdout,27,-0.2514,44,0,0.7898,1,548.35,1,57,0.198934
SYN-04379,holdout,77,-0.382,56,0,0.8846,1,3881.92,0,0,0.197846
SYN-04380,holdout,34,-0.3774,13,0,0.919,0,6040.88,0,0,0.122168
SYN-04381,holdout,59,-0.4445,48,0,0.8426,3,1137.12,1,59,0.24822
SYN-04382,holdout,31,0.0826,48,0,0.6603,3,2771.41,0,0,0.169301
SYN-04383,holdout,47,-0.0739,3,0,0.8163,0,2789.9,0,0,0.078266
SYN-04384,holdout,52,0.0329,30,1,0.9035,0,2380.02,0,0,0.167334
SYN-04385,holdout,3,0.2433,22,0,0.987,0,1352.44,0,0,0.069063
SYN-04386,holdout,53,0.2645,25,1,0.9827,1,1431.26,0,0,0.118682
SYN-04387,holdout,56,-0.2642,28,1,0.9027,0,4933.23,0,0,0.221485
SYN-04388,holdout,67,-0.284,3,0,0.9054,1,3123.7,0,0,0.093803
SYN-04389,holdout,7,0.0035,27,0,1.0011,0,1153.3,0,0,0.098828
SYN-04390,holdout,50,-0.1139,27,0,1.0144,0,2068.03,0,0,0.094386
SYN-04391,holdout,53,-0.1854,44,0,0.9723,2,2454.28,0,0,0.149558
SYN-04392,holdout,43,0.0343,30,1,0.9673,1,702.66,0,0,0.178327
SYN-04393,holdout,38,0.0432,3,0,0.8333,1,1194.4,0,0,0.075002
SYN-04394,holdout,72,-0.0091,43,0,0.9872,6,1665.47,0,0,0.142838
SYN-04395,holdout,15,-0.0098,63,0,0.9067,3,1462.81,0,0,0.199077
SYN-04396,holdout,3,-0.1987,56,1,0.9227,2,1091.32,0,0,0.372828
SYN-04397,holdout,44,-0.1228,23,0,1.0242,1,2716.83,0,0,0.097835
SYN-04398,holdout,47,0.0243,30,0,0.8752,0,1633.9,0,0,0.094367
SYN-04399,holdout,27,-0.0599,19,0,0.865,0,1017.09,0,0,0.100861
SYN-04400,holdout,40,0.241,38,0,0.7756,0,3597.5,0,0,0.086283
SYN-04401,holdout,25,-0.3479,24,0,0.6338,1,514.89,0,0,0.201456
SYN-04402,holdout,7,-0.2884,51,0,0.8467,5,2044.79,0,0,0.28481
SYN-04403,holdout,22,-0.0674,17,1,0.7299,0,1078.7,0,0,0.210829
SYN-04404,holdout,75,-0.3948,44,0,0.9868,2,3902.98,0,0,0.172315
SYN-04405,holdout,38,-0.4465,29,0,0.8238,0,3877.85,1,64,0.177369
SYN-04406,holdout,46,0.0194,19,0,0.8052,3,893.87,1,102,0.109194
SYN-04407,holdout,42,0.0381,1,0,0.9604,1,454.87,0,0,0.065003
SYN-04408,holdout,62,-0.1124,1,0,0.7679,0,1158.92,1,86,0.08052
SYN-04409,holdout,58,-0.1153,13,1,1.0248,7,6557.41,0,0,0.212902
SYN-04410,holdout,74,-0.0441,41,0,0.9887,1,2255.21,0,0,0.102401
SYN-04411,holdout,34,0.0731,50,1,0.7963,0,421.92,0,0,0.23877
SYN-04412,holdout,16,-0.0627,55,1,0.936,0,1912.11,0,0,0.275175
SYN-04413,holdout,4,0.1853,4,0,0.7653,0,1953.96,0,0,0.071058
SYN-04414,holdout,16,-0.5594,30,1,0.7198,5,774.89,0,0,0.501106
SYN-04415,holdout,78,-0.0081,44,0,0.9688,0,931.41,0,0,0.096619
SYN-04416,holdout,44,-0.1021,1,0,0.8712,3,876.62,0,0,0.096457
SYN-04417,holdout,71,0.127,25,0,0.8084,0,2829.73,0,0,0.072912
SYN-04418,holdout,75,-0.2575,27,0,0.8964,1,5192.29,0,0,0.117195
SYN-04419,holdout,22,0.3411,1,0,1.1152,1,2016.44,0,0,0.039512
SYN-04420,holdout,66,0.1814,1,0,1.0139,2,3882.57,0,0,0.046996
SYN-04421,holdout,4,0.1436,18,1,0.9009,7,939.0,0,0,0.238288
SYN-04422,holdout,54,-0.0059,47,0,0.8497,4,1173.99,1,100,0.158754
SYN-04423,holdout,27,-0.1403,42,0,1.1254,3,1680.4,0,0,0.144595
SYN-04424,holdout,61,0.0841,52,0,0.7348,0,2020.09,1,122,0.123182
SYN-04425,holdout,11,0.396,11,0,0.9512,0,477.4,0,0,0.048848
SYN-04426,holdout,16,-0.5328,41,0,0.93,1,1145.71,0,0,0.245117
SYN-04427,holdout,5,-0.0691,57,0,0.7783,1,2393.07,0,0,0.199911
SYN-04428,holdout,38,0.1124,56,0,1.0062,2,1394.74,0,0,0.124809
SYN-04429,holdout,58,-0.4899,25,0,0.7093,0,649.14,0,0,0.188618
SYN-04430,holdout,59,0.0252,30,1,1.0251,1,1071.89,0,0,0.161199
SYN-04431,holdout,47,-0.2322,1,0,0.9074,0,564.14,0,0,0.089295
SYN-04432,holdout,62,-0.162,1,0,1.0343,0,2210.04,0,0,0.066524
SYN-04433,holdout,62,-0.1224,37,0,0.9974,2,380.4,0,0,0.122925
SYN-04434,holdout,59,-0.1317,37,0,1.0873,0,1683.6,0,0,0.099892
SYN-04435,holdout,43,-0.5636,7,0,1.0857,0,2167.54,0,0,0.126058
SYN-04436,holdout,69,-0.1449,1,0,1.1856,2,1845.1,0,0,0.063637
SYN-04437,holdout,52,-0.3485,35,1,0.7107,2,1459.81,0,0,0.349107
SYN-04438,holdout,73,-0.0598,14,0,0.8755,6,1459.12,0,0,0.116439
SYN-04439,holdout,2,0.1386,42,1,1.0722,1,937.87,0,0,0.193429
SYN-04440,holdout,56,-0.0142,41,0,0.844,0,2238.24,0,0,0.112419
SYN-04441,holdout,63,-0.2147,22,0,0.9793,0,2229.44,1,70,0.09855
SYN-04442,holdout,34,-0.0526,27,1,1.2442,0,879.28,0,0,0.147301
SYN-04443,holdout,3,-0.0502,1,0,1.0344,0,589.58,0,0,0.074983
SYN-04444,holdout,3,0.1779,8,0,1.0212,2,1110.62,0,0,0.070114
SYN-04445,holdout,78,-0.1391,44,0,0.9368,0,1198.32,0,0,0.117356
SYN-04446,holdout,48,0.1775,75,0,0.8412,1,2192.01,0,0,0.149365
SYN-04447,holdout,75,0.098,59,0,0.8372,0,2462.19,0,0,0.113756
SYN-04448,holdout,28,0.0821,1,0,0.6669,0,1883.28,0,0,0.077652
SYN-04449,holdout,22,0.1241,10,1,0.719,0,524.88,0,0,0.157144
SYN-04450,holdout,22,-0.2381,22,0,1.1549,0,2090.97,0,0,0.102948
SYN-04451,holdout,56,0.049,12,0,0.988,0,646.25,0,0,0.063357
SYN-04452,holdout,54,-0.1777,21,1,1.2068,0,968.01,1,68,0.15244
SYN-04453,holdout,66,-0.0521,42,0,0.6892,1,491.97,0,0,0.143379
SYN-04454,holdout,9,-0.1254,11,0,0.8306,0,1483.2,0,0,0.109177
SYN-04455,holdout,8,0.5605,1,0,0.6477,0,841.25,0,0,0.045473
SYN-04456,holdout,25,0.4523,36,0,0.6425,2,1060.7,0,0,0.090614
SYN-04457,holdout,28,-0.1569,13,0,0.9095,3,1792.88,1,86,0.123047
SYN-04458,holdout,66,-0.0585,12,0,0.9538,3,6949.81,0,0,0.082212
SYN-04459,holdout,20,-0.0288,33,0,0.7727,4,450.9,0,0,0.168668
SYN-04460,holdout,8,-0.3318,1,1,1.0449,2,600.74,0,0,0.222073
SYN-04461,holdout,22,-0.2687,38,0,1.1666,1,2182.21,1,93,0.138598
SYN-04462,holdout,40,0.1129,1,0,0.8348,5,3744.14,0,0,0.084352
SYN-04463,holdout,5,-0.4953,1,0,1.0865,2,2264.98,0,0,0.141967
SYN-04464,holdout,48,-0.2158,23,0,0.9359,6,936.47,0,0,0.166652
SYN-04465,holdout,12,0.087,21,0,1.0126,3,896.04,0,0,0.098068
SYN-04466,holdout,72,-0.1823,54,1,0.9892,0,2785.62,1,74,0.244473
SYN-04467,holdout,2,0.2436,15,0,1.1339,1,649.48,0,0,0.059763
SYN-04468,holdout,27,0.2734,49,0,0.8126,2,1529.14,0,0,0.114733
SYN-04469,holdout,53,0.214,1,0,1.048,2,1048.91,0,0,0.047884
SYN-04470,holdout,43,0.0749,5,0,0.6359,1,544.92,0,0,0.087223
SYN-04471,holdout,5,0.0902,19,0,0.8714,0,2127.01,0,0,0.088776
SYN-04472,holdout,8,0.0631,18,0,0.8991,0,5519.72,0,0,0.083596
SYN-04473,holdout,18,0.2793,34,0,0.8946,1,1373.31,0,0,0.084587
SYN-04474,holdout,42,-0.012,18,0,0.9742,0,2371.51,0,0,0.078194
SYN-04475,holdout,39,-0.1718,20,0,0.8554,1,4427.11,0,0,0.116121
SYN-04476,holdout,18,-0.0874,22,0,0.8521,1,1681.0,0,0,0.120837
SYN-04477,holdout,25,-0.6433,55,1,0.602,1,1032.7,1,45,0.562589
SYN-04478,holdout,62,0.2182,16,0,0.6842,0,1882.2,1,137,0.067391
SYN-04479,holdout,25,-0.4515,19,0,1.0451,5,1234.81,1,58,0.196368
SYN-04480,holdout,3,0.2789,21,0,1.0275,1,815.43,0,0,0.067684
SYN-04481,holdout,72,-0.2187,11,0,0.6799,3,532.72,0,0,0.135012
SYN-04482,holdout,16,-0.0097,56,0,0.9789,1,3598.99,0,0,0.147708
SYN-04483,holdout,70,-0.0771,57,0,0.8892,0,1981.5,0,0,0.135982
SYN-04484,holdout,29,0.1955,29,0,0.9587,0,1908.8,1,113,0.073845
SYN-04485,holdout,44,0.5447,1,0,0.792,3,1900.81,0,0,0.042576
SYN-04486,holdout,14,0.1626,14,0,0.8944,0,2791.47,0,0,0.070518
SYN-04487,holdout,80,-0.2091,41,0,0.6754,0,1809.75,0,0,0.151921
SYN-04488,holdout,44,-0.0274,28,0,0.8104,1,2555.91,0,0,0.11156
SYN-04489,holdout,74,-0.0168,25,0,0.8222,3,1868.15,0,0,0.107358
SYN-04490,holdout,49,0.1876,43,0,1.0895,1,2463.19,0,0,0.078157
SYN-04491,holdout,56,-0.2156,18,1,0.8177,2,1547.42,0,0,0.234153
SYN-04492,holdout,42,-0.3203,1,0,0.8789,3,4893.46,0,0,0.121513
SYN-04493,holdout,48,-0.4212,1,0,0.7993,0,593.35,0,0,0.124947
SYN-04494,holdout,13,-0.3254,26,0,0.6591,1,1295.3,1,83,0.203721
SYN-04495,holdout,33,-0.231,38,0,1.0231,0,795.71,0,0,0.136346
SYN-04496,holdout,17,-0.2311,6,0,0.9419,0,715.59,0,0,0.104114
SYN-04497,holdout,19,-0.2913,14,0,0.7972,3,607.45,0,0,0.170011
SYN-04498,holdout,61,0.1862,42,0,0.9282,0,8247.98,0,0,0.073319
